day_index,date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
41,2025-02-11T00:00:00,18.2758427473,19.3605860134,19.9289649957,23.5869610744,24.1976840947,24.3462876875,24.7327522605,25.4318746168,23.494297537,24.0659832103,20.5582713374,20.2107692738,21.3687494361,21.3687494361,20.0704781292,23.8435109391,25.3018133601,22.4551887913,24.219478672,25.3340965057,22.0676733543,20.1845709109,21.2646303412,22.8922176003,22.3836050567,23.2769455593,23.9284997914,20.1088430363,18.7579542041,18.7579542041,17.9297356785,17.9297356785,17.6063179167,16.4061721696,16.0053771206,19.0889897243,17.5423954112,17.5423954112,19.8110720819,18.6738241374,17.2580834251,20.239726665,21.8377742823,21.5619575793,12.1191211144,10.1916284919,10.1916284919,11.4285917448,11.4285917448,15.9299089161,16.9582787199,24.636384842,28.9846522825,32.2445046589,33.3506028815,37.4463232383,43.0806144365,44.1446741656,48.7879701648,50.4691391,51.6108845634,52.8014740928,53.2846883883,52.9636188557,54.6768181673,59.7251882281,66.6736969982,74.5245716456,80.5404570238,80.5404570238,75.4962036347,89.587595672,81.1138969082,85.5226813739,98.5360470215,98.5360470215,98.7097072379,92.9253541432,79.5412981821,78.1408270778,72.7369717927,65.5370689816,55.0192700187,51.827133324,51.446586259,48.80972781,48.1510176157,45.6440849257,43.1085576741,40.1678300836,36.2087558399,29.4779598138,17.5155712312,14.0578059115,12.0326337808,5.85163616146,11.5995894462,15.3702111387,17.7437131334,21.040212312,21.040212312,24.2420690189,32.698517308,34.3204985553,33.1075133193,33.1189019573,30.8842208534,26.379329279,24.9630232751,26.8803838162,26.8803838162,27.3353544199,27.6982183023,28.6543051354,29.5722716949,29.5722716949,28.8223830196,28.6409636797,25.7645508452,24.4056458327,21.871497518,21.8682390531,21.5404940585,21.8682390531,21.8682390531,21.6613042401,25.6309987415,25.6652979191,25.7608289953,29.4703250557,29.0802939928,25.7608289953,31.375931867,26.6252959035,23.1586285603,23.1586285603,22.27307226,21.0072041051,20.9426776822,19.9736490035,18.2280429234,17.5691890372,17.3380845292,16.6497353894
42,2025-02-12T00:00:00,18.1389342052,19.4151326917,19.9289649957,23.5869610744,24.1976840947,24.3462876875,24.4512572562,24.7327522605,23.0905973736,23.494297537,20.5582713374,21.4801341508,22.9590478262,22.9590478262,20.4426991244,23.8435109391,23.3204891129,21.8942892925,22.4551887913,24.940651811,21.6407502875,18.2247779844,19.7939046781,21.2646303412,21.1537077873,22.8922176003,23.9284997914,20.5933349351,19.750013206,19.750013206,18.2993913976,17.9297356785,17.6063179167,16.4061721696,16.7006126422,20.947222155,21.977454523,20.7992611333,21.7365023221,21.8377742823,20.239726665,21.2371566047,21.8377742823,20.6378194627,12.1191211144,10.1916284919,10.1916284919,10.5260582346,10.6653721991,15.6858388375,16.8337097582,23.4417929619,27.486949928,31.3692525013,32.7836173491,35.0125124525,41.2288874091,43.0806144365,48.4291372608,49.5547780183,50.4691391,52.1135776627,52.9636188557,52.8014740928,53.2846883883,56.628423281,65.0862378707,72.8710744229,77.5293243269,74.7688281936,72.7272338377,85.5226813739,75.271276377,81.1138969082,89.601353918,92.9253541432,92.9253541432,86.0540675121,78.1408270778,77.401153369,69.4375033092,55.0469516668,51.6438350474,51.4716057478,48.8050309579,48.1510176157,48.005580539,45.1802959197,41.1559995636,37.2186747397,31.6188370716,27.4196717014,17.0209272779,13.7206678708,10.932282698,3.6321516343,10.829944349,13.7986588003,16.9011091258,20.2098651033,20.2098651033,24.2420690189,31.3786457804,33.6900436129,32.698517308,32.7013644675,30.4034757655,26.1986666734,23.3080663282,26.6270242954,26.2342644419,26.8803838162,27.1432476516,27.7297467196,28.8757488427,29.5722716949,28.8223830196,28.6409636797,25.7645508452,24.59156377,22.1813948014,22.1505867893,22.0485483356,23.0694581074,22.2649047251,25.6309987415,26.994031012,26.2955356513,26.2955356513,29.4703250557,29.0802939928,25.655017202,26.9167341902,24.8854313762,22.6903193255,22.6903193255,22.2605172759,21.0072041051,20.9426776822,20.3841831665,18.3616566303,18.2280429234,17.727490833,16.9848096203
43,2025-02-13T00:00:00,18.0905570247,19.0614120414,19.6244091524,23.3552175837,23.5539307251,24.1976840947,24.2141662905,24.4512572562,20.484616695,20.5582713374,19.5980850154,20.2107692738,21.3687494361,21.3687494361,20.0704781292,22.9590478262,22.2239981021,21.8942892925,22.4287057929,24.9321046532,22.2500705502,20.1845709109,19.7939046781,22.5399317409,22.3117641738,23.2769455593,24.7177339292,24.5407624964,20.5200492297,20.1088430363,18.2993913976,17.5284017798,16.4061721696,16.0053771206,16.7006126422,21.977454523,22.5600661911,21.977454523,22.4878263701,22.5738212722,21.2371566047,21.2371566047,22.5398177522,22.7046057339,13.7676653938,10.7133265812,10.5260582346,10.5260582346,10.4727776157,15.6254742045,16.7567335614,19.3063445526,24.7146427315,30.7346747093,32.2445046589,34.5284669153,40.2853893024,41.2288874091,47.7984874331,48.7879701648,49.5547780183,50.9046908977,52.8014740928,51.0670684251,52.9636188557,55.7627563896,61.6682701443,70.9210639183,74.5245716456,73.2590852712,71.7801864499,76.2478120074,73.3031467791,75.271276377,85.5226813739,88.3642492057,84.6032106414,83.1946651617,77.401153369,77.401153369,72.6563270844,65.5370689816,65.0598296514,57.6754663179,51.827133324,51.5548260694,51.5548260694,46.4962999555,43.1085576741,37.2186747397,31.2961101909,27.4196717014,17.5155712312,14.0578059115,12.6430020296,11.495936621,12.474299651,15.3702111387,18.786950137,20.6080409128,20.2098651033,24.2420690189,32.698517308,33.6900436129,33.0013725355,33.0127611735,30.4034757655,26.379329279,24.9630232751,26.8803838162,26.8803838162,27.3353544199,27.1432476516,27.1432476516,28.6543051354,28.7556781472,28.6409636797,28.6409636797,26.2866448153,24.7421055842,22.5915038584,22.5915038584,22.2649047251,24.8428413053,23.5047097752,26.029143891,29.1645411199,26.994031012,29.0802939928,31.144919615,29.4703250557,25.655017202,24.8854313762,24.5776636767,22.6903193255,22.6903193255,22.5571496394,21.3894425468,21.3894425468,21.3795312467,19.591246622,18.6564853954,18.2793363289,17.3198838512
44,2025-02-14T00:00:00,18.3804998357,19.7613184306,21.6456890272,24.3462876875,24.1976840947,24.5765891191,24.4512572562,24.4512572562,23.0905973736,23.9887576319,20.7695505013,21.4801341508,22.9590478262,22.9590478262,20.0704781292,22.9590478262,22.2239981021,22.4287057929,22.4287057929,25.1262214656,24.0502105794,23.2918916943,21.2646303412,22.8922176003,22.3117641738,22.8922176003,24.5407624964,24.5407624964,21.9795396811,20.5200492297,18.8436207238,18.2993913976,18.3770701214,16.4061721696,19.0889897243,22.1389301645,22.7144158409,22.1037815223,22.7144158409,22.8259219534,22.4878263701,22.5398177522,23.4004688165,23.2362788387,16.4499381093,10.7133265812,10.1916284919,10.1916284919,9.75938034081,14.774368225,15.9299089161,17.2874129997,23.4417929619,30.5706897572,31.3692525013,33.3506028815,37.4463232383,40.2853893024,43.9999410969,48.4291372608,48.5810999542,48.8305484842,52.1135776627,49.2231573051,52.8014740928,54.6768181673,60.5613231035,69.965589075,73.2590852712,72.7272338377,70.4646132283,73.3031467791,71.877189162,72.0650912551,81.1138969082,83.7722105851,80.676279211,79.5412981821,76.7129204071,76.7129204071,69.4375033092,62.3341784641,57.6754663179,53.1800995973,51.5548260694,51.446586259,48.8305328904,45.6440849257,41.1559995636,36.3356418663,29.4779598138,23.9440793306,17.0209272779,13.7206678708,12.0326337808,10.829944349,11.5995894462,14.8930412238,17.7437131334,20.2098651033,18.786950137,22.6604270287,31.3786457804,33.1479054332,32.698517308,32.7013644675,29.3058678554,26.1986666734,23.3080663282,26.6270242954,26.2342644419,26.8803838162,26.8803838162,26.8803838162,27.7297467196,28.7556781472,28.8223830196,28.8223830196,27.2614859145,25.1712960634,22.5915038584,22.2452704324,22.1505867893,24.8428413053,25.6081732902,26.3006650336,29.1513692357,28.2567278751,28.2567278751,30.8832642055,29.0802939928,24.8274391314,23.8911666464,24.1716538918,23.1586285603,23.7785095376,23.2324685925,22.3620298038,22.7856796876,22.1498527307,19.591246622,18.6564853954,18.3049830316,17.2403184287
45,2025-02-15T00:00:00,18.5898140124,19.8069548567,21.9933511853,24.5765891191,24.3462876875,25.4279261432,24.7327522605,24.4512572562,23.2014272578,24.1193715864,23.494297537,23.6299142231,25.3018133601,25.4049383333,22.9590478262,25.699241896,25.699241896,25.699241896,26.3441450797,28.0607577039,25.1262214656,24.4283981551,23.2769455593,23.2769455593,22.5399317409,23.2769455593,25.123528682,25.3298783911,25.1344135493,24.7286187965,20.1088430363,18.6090348074,19.5170505572,19.5195826364,21.9295702523,23.5302703139,23.5617186068,22.7144158409,22.8135713185,23.3651761473,22.4878263701,22.5398177522,25.163378597,25.5973131302,20.6378194627,16.4499381093,13.8161303246,11.4285917448,10.6653721991,15.6254742045,15.9299089161,17.2874129997,23.4407775662,29.8603452004,31.3692525013,34.5284669153,41.2288874091,43.0806144365,48.6111952662,50.4691391,51.6108845634,52.8014740928,54.1060528776,53.2846883883,55.7627563896,65.0862378707,70.9098247591,77.5293243269,89.0244020527,80.5404570238,72.7272338377,76.2478120074,71.877189162,70.4646132283,75.271276377,80.676279211,79.0023802488,78.1408270778,76.4474022771,76.4474022771,67.3619299152,56.994053521,53.1800995973,51.827133324,51.446586259,48.80972781,48.1510176157,45.1802959197,40.1678300836,36.2087558399,27.4196717014,22.7802589623,16.5773534614,13.7206678708,12.6430020296,12.2077701503,12.8253634841,15.6925583291,18.786950137,20.2098651033,18.786950137,24.2420690189,32.698517308,34.3204985553,33.6900436129,33.1479054332,30.8842208534,28.6863604976,26.9528840005,29.0063774099,28.8029040151,28.8029040151,28.5281914665,28.6543051354,28.8757488427,29.5722716949,30.8244853513,29.5722716949,27.3140761684,25.7645508452,22.8476635648,22.2452704324,22.1505867893,24.8428413053,25.6081732902,26.3006650336,29.1513692357,28.2567278751,26.7706493086,29.4703250557,29.0802939928,24.8274391314,24.5864079887,24.5864079887,24.5649768713,24.6041007455,24.7489316118,24.7489316118,27.3206503179,25.0717901389,22.1720921166,22.1720921166,20.2480952481,18.1466812358
46,2025-02-16T00:00:00,18.8713314258,20.6521651902,23.3552175837,26.2993270505,26.2993270505,27.445629267,27.445629267,26.3151209448,23.9632774021,24.8213711241,24.2985180839,25.786350071,27.0397321522,28.8945503783,26.0763387066,29.2887214683,27.8514776469,26.3441450797,26.3441450797,27.2758010226,25.1262214656,24.9010112154,23.8844940456,23.8844940456,22.8922176003,23.2769455593,25.123528682,25.6600111822,29.6756905411,30.0131526385,25.7871002004,21.9087860549,25.1823946656,23.2299524967,22.7326071546,25.3895394998,27.1286408942,24.8790444398,24.9402166398,25.9496941719,23.3787875754,23.4004688165,26.1873783723,26.1873783723,20.6378194627,16.4499381093,14.7504426588,13.8161303246,11.4285917448,15.9299089161,16.9582787199,21.2979952928,24.1001513676,30.5706897572,32.7836173491,40.2853893024,44.9786202131,48.4229342095,49.5547780183,51.7673138079,52.1135776627,54.1529819587,55.1479646122,54.543883393,55.8472050468,66.6736969982,72.8710744229,89.0244020527,96.9079691836,96.9079691836,96.9079691836,101.320951546,85.5226813739,81.1138969082,85.5226813739,83.7722105851,79.0023802488,77.401153369,75.5119767605,75.5119767605,65.5370689816,53.1800995973,51.6438350474,51.4716057478,48.8050309579,48.1510176157,48.1510176157,45.6440849257,43.1085576741,40.1678300836,34.8971982725,29.3940495426,19.5809688839,17.0209272779,15.606049561,17.3334153152,16.366341245,16.769131918,20.2098651033,20.5778973015,20.6080409128,26.0678728073,32.698517308,35.0645162304,34.3204985553,33.8501983772,33.3966317661,29.5808448476,27.5498465875,29.0063774099,29.1843070084,29.1843070084,28.8029040151,29.0701942719,29.5722716949,31.0132586839,31.3656204292,31.3656204292,28.8223830196,27.1696164982,23.6227743083,22.5915038584,22.1505867893,24.8428413053,25.8808885243,27.5347797933,29.7268675103,29.4972797786,29.1676755666,30.8832642055,29.1676755666,26.0265985371,26.1931700668,26.1931700668,26.1199906072,26.1863561232,26.1863561232,26.9938746822,28.7294519979,27.9148428167,28.0862117085,28.3284024322,28.0371570613,20.6264644846
47,2025-02-17T00:00:00,19.3064730016,21.6985743106,24.192654035,26.2993270505,26.2993270505,27.445629267,27.445629267,26.3151209448,24.1080438344,25.0173434169,24.6564134708,25.786350071,25.9059559524,28.8945503783,26.0763387066,29.2887214683,27.8514776469,26.3441450797,25.3340965057,27.1837755601,25.1262214656,24.9010112154,23.8844940456,24.3580753797,23.2769455593,23.9284997914,25.6164717129,29.7850510129,30.0131526385,30.0131526385,27.9342220815,24.8412368098,27.1286408942,27.1286408942,25.6106979963,27.5550284421,27.7408704813,28.2348389114,28.2348389114,30.9833784626,27.2327282029,27.2486810688,27.6519215939,27.2486810688,20.6378194627,14.426030199,14.7504426588,14.7504426588,14.2403190629,17.0828812872,20.0713960314,24.1001513676,27.0066753817,30.7346747093,33.3506028815,42.1291877736,48.7315320006,49.1700682818,52.3589621145,54.7315997174,55.1479646122,57.3559573328,62.1273533849,62.00522384,65.0862378707,74.5245716456,81.8468529809,96.9079691836,104.355081526,104.507948825,104.507948825,104.507948825,87.5946791399,85.5226813739,87.5946791399,87.5946791399,86.9891628624,83.1946651617,76.7129204071,76.4852580546,69.4375033092,62.3341784641,53.1800995973,51.827133324,51.446586259,48.1510176157,48.005580539,45.1802959197,41.1559995636,37.2186747397,31.2961101909,27.4196717014,18.5260198365,16.5773534614,14.0233925263,17.2702420524,17.2702420524,18.8570678756,21.4002969137,23.7087647958,24.044114373,29.1937585925,33.1479054332,35.8607444312,35.3617897168,35.0354359842,35.0354359842,30.9390910536,27.5498465875,28.5567196506,28.8029040151,29.1843070084,29.0367005284,29.6630421157,29.7596274915,31.0132586839,30.8244853513,31.3656204292,28.8223830196,27.1696164982,24.0195399913,22.7151181348,22.1505867893,24.6713142366,25.6081732902,27.5347797933,29.4972797786,29.4972797786,29.3687543543,31.144919615,29.331839515,26.6502178031,26.1931700668,24.8854313762,26.1199906072,26.9938746822,26.9938746822,27.4125845112,29.2441649418,28.8128443801,28.5636342275,28.5636342275,28.3774570793,21.3832029576
48,2025-02-18T00:00:00,19.8069548567,23.2379117668,26.3231106203,26.8153762838,26.8153762838,28.159206139,28.3043743032,27.0981031008,24.6564134708,25.786350071,25.786350071,28.0748270703,28.0748270703,29.4265196438,28.0748270703,29.2887214683,26.3441450797,25.699241896,24.3750812672,26.2593469996,24.9933005566,24.4283981551,23.2769455593,23.8844940456,22.8922176003,23.2769455593,25.123528682,27.3688406023,29.6756905411,27.9342220815,25.7871002004,22.613947151,25.6106979963,27.1286408942,26.5637552339,27.5550284421,27.7408704813,28.2348389114,28.2348389114,30.9833784626,27.9683822038,27.6519215939,28.0861088762,27.2486810688,20.3178768351,13.7350272096,14.2403190629,14.2403190629,13.7887753176,16.8518389094,18.6261564469,23.4407775662,26.2390488433,30.5706897572,32.7836173491,41.0327790737,48.6111952662,48.7315320006,51.7673138079,54.1529819587,54.7315997174,56.0290885598,58.9944622422,58.9944622422,62.00522384,72.8261177862,78.832949508,94.5066902028,103.995572001,104.120942862,104.120942862,102.346110175,85.5226813739,84.3536027619,85.5226813739,86.927732872,83.6208315158,79.5412981821,76.4852580546,76.4242009096,67.3619299152,56.994053521,51.6438350474,51.4716057478,48.8050309579,48.005580539,46.7634031554,43.5359703448,40.1678300836,36.3356418663,29.4779598138,26.8026147803,17.5155712312,16.1194326743,14.0233925263,16.2139517266,16.366341245,17.2333337369,20.5778973015,23.7087647958,25.1551403245,29.1937585925,33.0013725355,35.520082557,35.0354359842,33.8501983772,33.3966317661,29.5808448476,27.0551500536,27.5498465875,28.8029040151,30.3063951552,30.3063951552,32.7546880391,32.2364757481,32.2364757481,31.3656204292,31.3656204292,28.8223830196,27.3140761684,24.59156377,23.0279719873,22.2649047251,24.6713142366,24.8595925698,26.661395861,29.1513692357,29.4972797786,29.3687543543,31.144919615,29.331839515,27.7871112749,26.1931700668,24.8854313762,26.1199906072,27.1589883352,27.4223494553,28.8519041562,31.922993838,31.2987435164,30.67495214,29.583685534,29.0158855192,22.1399414306
49,2025-02-19T00:00:00,23.83526035,24.2955176275,27.122265845,28.1880148551,26.9788861118,28.2620646656,30.4136654424,27.445629267,24.6564134708,26.3426601162,26.3426601162,28.0748270703,28.0748270703,29.3412516984,26.0763387066,27.8514776469,25.699241896,25.699241896,24.3750812672,26.2593469996,25.1262214656,24.9933005566,24.4283981551,24.6044211382,24.619720114,24.5407624964,25.3697845242,27.3688406023,29.6756905411,28.2152650192,28.2152650192,25.7871002004,27.3494666426,27.6473913597,28.4972255417,28.611797323,29.0739549244,30.9833784626,28.2348389114,29.8736538774,27.2327282029,27.2486810688,27.6519215939,26.1873783723,16.4499381093,12.1776651311,13.7350272096,13.7350272096,13.7887753176,17.0828812872,20.9479304986,24.4946698829,27.486949928,30.5706897572,32.2445046589,40.2853893024,44.9786202131,48.6111952662,51.6108845634,53.9969525031,54.1529819587,55.1479646122,57.3559573328,56.2962125614,58.9944622422,71.2170918375,77.5293243269,92.507632491,102.16153615,103.995572001,99.0605306172,101.320951546,84.3536027619,82.0845585721,85.5226813739,87.5946791399,86.9891628624,83.1946651617,76.7129204071,76.4242009096,65.5370689816,63.6482562441,58.4114541473,53.1800995973,51.446586259,48.005580539,46.1947720386,43.5359703448,40.1678300836,36.3356418663,29.4779598138,26.8026147803,17.5155712312,16.1194326743,14.0233925263,14.6256404528,16.366341245,18.2363498313,21.0760967486,22.6969983171,24.044114373,27.576200344,33.0013725355,35.8607444312,35.3617897168,35.0354359842,35.0354359842,30.9390910536,27.0551500536,27.1605323029,28.5281914665,29.1843070084,29.6630421157,30.9543876463,31.0132586839,31.0132586839,30.8244853513,30.8244853513,28.8223830196,27.8867767774,24.7588568488,24.6713142366,23.7610575873,25.6081732902,25.6081732902,27.5347797933,29.1260232359,29.3827238951,29.3302364703,30.8832642055,29.1676755666,26.6502178031,24.8854313762,24.5864079887,24.8854313762,26.9938746822,26.9938746822,28.7294519979,31.922993838,31.2987435164,30.67495214,29.583685534,29.179640352,21.9656443163
50,2025-02-20T00:00:00,21.4471751001,24.1583661708,26.9387533628,28.1880148551,27.2632640242,28.2620646656,30.9101050418,27.6730241922,24.6564134708,26.8602029374,27.1962093356,28.799246115,28.7406566392,30.2758933126,28.0748270703,29.2887214683,27.8514776469,28.2969564051,28.0607577039,27.3953401184,25.8122038962,25.1262214656,24.9010112154,24.6044211382,23.9284997914,23.9284997914,25.3697845242,29.7850510129,30.7472653401,30.7564693812,30.4638352348,27.960245126,27.5120902947,28.4972255417,28.4972255417,29.090850302,31.2717483749,31.5002966564,30.9833784626,31.2050036016,27.9683822038,27.2486810688,27.6519215939,26.617674316,16.4499381093,10.7133265812,13.7350272096,14.198861378,14.3989007828,18.6261564469,23.4407775662,27.3457439407,30.4446966915,32.7836173491,34.5284669153,42.1291877736,48.7315320006,49.1700682818,51.7673138079,54.1529819587,54.7315997174,55.1479646122,56.0290885598,55.1479646122,56.628423281,70.5705888861,74.5245716456,90.7603689046,98.5856802725,99.0387421081,96.9079691836,98.4810140373,82.0845585721,80.4216789854,84.3536027619,86.927732872,83.6208315158,79.5412981821,76.4852580546,75.5119767605,67.3619299152,64.0934637977,60.8408430297,56.0916866223,51.5548260694,48.80972781,48.1510176157,46.4962999555,45.1686958428,43.1085576741,36.3356418663,31.0030296923,21.3850326252,17.0209272779,16.2139517266,17.2702420524,17.196956615,18.8570678756,21.4002969137,22.2619678595,23.7087647958,27.0291430725,33.0013725355,35.8607444312,35.3617897168,35.0354359842,35.0354359842,29.5808448476,26.6573100943,27.066126076,27.5498465875,28.8029040151,29.0367005284,30.3063951552,30.5617618888,30.5617618888,29.7596274915,30.8244853513,29.5722716949,29.0436930703,25.1712960634,24.7588568488,24.59156377,25.6035784592,25.8396837488,28.1659969119,29.3827238951,29.4972797786,29.8073135642,31.6775031635,29.331839515,27.7871112749,27.8260551618,26.1931700668,26.1199906072,27.5623323121,28.1575718473,28.7294519979,30.7726674004,31.2987435164,31.1975846443,31.1975846443,31.1953729773,27.9337671574
51,2025-02-21T00:00:00,22.6202818774,24.192654035,26.8153762838,28.1880148551,27.5671747537,28.3913081017,30.9101050418,28.6518163734,24.6564134708,26.3426601162,26.8602029374,28.0748270703,28.0748270703,29.3412516984,26.0763387066,27.8514776469,26.3441450797,26.3441450797,26.3441450797,27.223296844,25.2223107298,24.9933005566,24.9010112154,24.9010112154,24.619720114,24.6688677188,27.3688406023,30.7472653401,30.7472653401,30.7564693812,30.7564693812,28.8837125938,27.9284342974,28.611797323,28.8902239938,31.1985071629,31.2717483749,31.5002966564,31.1646823544,31.1646823544,27.2327282029,26.617674316,27.6519215939,26.617674316,21.541890398,16.4499381093,15.5172127693,15.6254742045,15.8893971085,24.1001513676,26.1982125723,29.0177812813,30.6819789385,32.7836173491,33.6041895714,41.0327790737,48.6111952662,48.7315320006,51.7673138079,54.7315997174,56.0290885598,58.6949207765,62.1273533849,65.0862378707,65.0862378707,71.2170918375,74.0556541255,89.0244020527,96.9079691836,96.9079691836,93.05188895,89.587595672,80.4216789854,79.0048793403,82.0845585721,84.7048656365,81.8135500419,78.1408270778,76.4242009096,73.1239827325,66.2649315279,63.6482562441,57.7205967463,53.1800995973,51.446586259,48.1510176157,48.005580539,45.6440849257,43.5359703448,41.1559995636,36.2087558399,30.1408788061,19.29637383,16.5773534614,15.4206800751,16.2139517266,16.366341245,18.2363498313,21.0760967486,21.6596482619,23.7087647958,27.576200344,33.1479054332,36.6927473729,35.520082557,35.0354359842,34.430968392,29.5558689127,26.6573100943,27.1605323029,28.5281914665,29.1843070084,29.6630421157,30.3063951552,29.7159692349,29.7159692349,29.328079839,29.5722716949,29.5722716949,30.5154859094,25.982006875,25.1712960634,24.6713142366,25.8396837488,25.8808885243,28.7630993832,29.4972797786,29.8073135642,29.8073135642,31.144919615,29.1676755666,26.6502178031,26.1931700668,24.8854313762,24.8854313762,27.5623323121,28.8519041562,28.8519041562,31.922993838,31.922993838,31.1975846443,30.67495214,30.67495214,27.8052404886
52,2025-02-22T00:00:00,24.1463853104,24.8668787924,27.2026574644,28.4756434539,28.4756434539,30.6767906796,33.1310627491,30.7004021945,25.8565444372,27.1199373472,28.0748270703,28.799246115,28.7406566392,30.2758933126,26.0763387066,26.3441450797,25.699241896,25.699241896,25.3340965057,27.1837755601,25.1262214656,24.9933005566,24.9010112154,24.9010112154,24.9846981893,25.123528682,27.3688406023,32.0600634704,32.1469027757,31.758913418,32.1416751086,30.4638352348,29.3959311687,30.6619185464,31.6205820564,31.2717483749,31.2717483749,31.2278550885,30.9833784626,30.9833784626,26.617674316,26.617674316,28.0861088762,27.6519215939,25.1041491385,22.7848544033,15.9988137359,15.8893971085,15.8893971085,23.2726390487,24.4946698829,28.7108340839,30.6819789385,32.7836173491,33.6041895714,40.2853893024,44.9786202131,48.6111952662,51.6108845634,54.1529819587,55.1479646122,57.3559573328,60.0763319914,62.00522384,62.00522384,70.8589379719,72.8710744229,81.8468529809,94.5066902028,93.05188895,86.4448179796,85.5226813739,79.0048793403,74.9881558926,80.4216789854,83.1029594742,80.4216789854,77.401153369,75.5119767605,72.1157510902,66.2649315279,63.6482562441,59.61871121,55.7434657299,51.5548260694,48.1510176157,46.7634031554,45.4767067898,43.5359703448,42.2422017835,36.3356418663,31.0030296923,21.3850326252,16.5773534614,14.0233925263,14.6256404528,16.0666796202,17.1600482995,20.5559355046,21.4002969137,22.6969983171,27.0291430725,33.0013725355,36.6927473729,35.8607444312,35.3617897168,35.0354359842,30.9390910536,27.5498465875,27.5498465875,28.8029040151,30.3063951552,29.6630421157,29.6630421157,29.7159692349,29.7159692349,29.328079839,29.5722716949,29.5722716949,29.0436930703,25.1712960634,24.7588568488,24.59156377,25.8396837488,26.0728507881,29.3827238951,29.7268675103,30.9586570296,29.8073135642,31.144919615,29.331839515,27.7871112749,27.8260551618,27.8344435627,27.1589883352,28.9105954131,29.797423852,29.797423852,32.9620430668,32.8047992535,31.3075901845,31.1975846443,31.1997963113,28.1582524232
53,2025-02-23T00:00:00,21.8572301609,24.2612297634,26.9336349101,28.4756434539,28.6551849425,30.3553368518,32.8818597845,30.5148573876,26.6047635678,27.6730241922,28.799246115,29.3412516984,28.8945503783,30.627054281,28.0748270703,26.3441450797,25.699241896,26.3441450797,28.0607577039,27.3953401184,27.1837755601,27.1837755601,27.1837755601,25.3491774714,25.3491774714,25.3697845242,27.3468547553,30.7472653401,31.206013827,31.758913418,32.1416751086,30.6182444835,29.9103035666,31.2821063521,31.2821063521,31.2717483749,31.3994980543,31.3994980543,30.9833784626,30.9833784626,26.617674316,25.8163025914,27.6519215939,27.2486810688,24.8569420642,20.9234815013,15.9988137359,16.7567335614,16.7567335614,24.1001513676,26.1982125723,29.0177812813,31.4868203916,33.6722681398,34.7369549523,42.4185144943,49.5547780183,50.3566473498,54.1529819587,57.6264247701,60.0763319914,62.1273533849,68.969891604,70.8589379719,66.6736969982,71.2170918375,74.0556541255,89.0244020527,96.9079691836,96.9079691836,95.2522235684,89.0054694097,80.4216789854,79.0048793403,81.913030581,82.9314314831,80.4216789854,78.1408270778,76.4852580546,76.4242009096,70.2861757628,68.8447086291,65.0598296514,60.8246886132,56.5662152383,51.5548260694,48.3586535918,46.4962999555,45.1686958428,42.2422017835,36.2087558399,30.4939971681,23.414784377,18.5260198365,17.2371820778,17.2371820778,16.366341245,17.1600482995,20.3927213866,21.0760967486,22.6969983171,27.576200344,33.1479054332,37.2784105805,37.2784105805,36.6927473729,35.6928570093,33.264094461,28.5567196506,27.5498465875,28.5281914665,29.1843070084,29.0367005284,28.9225877919,29.328079839,29.328079839,28.8223830196,28.8223830196,28.8223830196,27.8867767774,24.7588568488,24.6713142366,23.7610575873,25.6035784592,25.8808885243,28.7630993832,29.4972797786,29.8073135642,29.3958957794,31.144919615,29.331839515,28.4216810626,28.4606249494,27.8344435627,26.1199906072,28.9105954131,29.797423852,29.797423852,32.931749252,32.7978039988,31.3075901845,31.3075901845,31.5099079286,29.3433951848
