day_index,date,slot,q_kwh,c_kwh,s_kwh,z_kwh,w_kwh,E_kwh,price
354,2025-12-21T00:00:00,53,0,0,680.076133333,0,0,5804.50593199,1.043
354,2025-12-21T00:00:00,54,0,0,652.34375,0,0,5079.6795431,1.036
354,2025-12-21T00:00:00,55,0,0,584.00365,0,0,4430.78659866,1.0147
354,2025-12-21T00:00:00,56,0,0,527.685366667,0,0,3844.46952459,0.9922
354,2025-12-21T00:00:00,57,352.626678579,0,153.038321421,0,0,3674.42694523,0.97
354,2025-12-21T00:00:00,58,594.738364529,113.279497862,0,0,0,3776.3784933,0.9422
354,2025-12-21T00:00:00,59,540.094348957,113.493898957,0,0,0,3878.52300237,0.9569
354,2025-12-21T00:00:00,60,0,0,360.307083333,0,0,3478.18179866,0.9977
354,2025-12-21T00:00:00,61,0,0,331.193616667,0,0,3110.18889125,0.9919
354,2025-12-21T00:00:00,62,444.446756837,118.353323503,0,0,0,3216.70688241,0.9588
354,2025-12-21T00:00:00,63,395.225016431,63.4404330978,0,0,0,3273.8032722,0.9549
354,2025-12-21T00:00:00,64,0,0,349.0795,0,0,2885.93716108,0.9839
354,2025-12-21T00:00:00,65,363.484415991,0,7.57633400852,0,0,2877.51901219,0.799
354,2025-12-21T00:00:00,66,1200.29854637,819.063963041,0,0,0,3614.67657892,0.5025
354,2025-12-21T00:00:00,67,1152.30211246,790.20447913,0,0,0,4325.86061014,0.4662
354,2025-12-21T00:00:00,68,1109.39902532,787.147875321,0,0,0,5034.29369793,0.5007
354,2025-12-21T00:00:00,69,1108.22792537,825.257508701,0,0,0,5777.02545576,0.4827
354,2025-12-21T00:00:00,70,1121.79014216,833.333333333,0,0,36.4480754885,6527.02545576,0.4785
354,2025-12-21T00:00:00,71,1101.14942853,833.333333333,0,0,103.108678528,7277.02545576,0.4662
354,2025-12-21T00:00:00,72,1050.28339142,833.333333333,0,0,143.600058091,8027.02545576,0.4432
354,2025-12-21T00:00:00,73,1022.48783924,833.333333333,0,0,89.6598059017,8777.02545576,0.4411
354,2025-12-21T00:00:00,74,1036.51430822,833.333333333,0,0,94.4859915505,9527.02545576,0.4551
354,2025-12-21T00:00:00,75,1055.63499002,833.333333333,0,0,154.199990015,10277.0254558,0.4463
354,2025-12-21T00:00:00,76,1031.41260171,581.082826933,0,0,364.998008111,10800,0.4113
354,2025-12-21T00:00:00,77,1056.67670409,0,0,0,896.194604085,10800,0.5682
354,2025-12-21T00:00:00,78,298.701992188,0,0,0,57.7015755215,10800,0.8279
354,2025-12-21T00:00:00,79,320.115379144,0,0,0,55.8028958109,10800,0.8636
354,2025-12-21T00:00:00,80,317.63499076,0,0,0,92.248824093,10800,0.8416
354,2025-12-21T00:00:00,81,325.236114552,0,0,0,148.214447885,10800,0.8618
354,2025-12-21T00:00:00,82,345.870389741,0,0,0,153.360689741,10800,0.8623
354,2025-12-21T00:00:00,83,368.285194335,0,0,0,114.661077669,10800,0.9026
354,2025-12-21T00:00:00,84,0,0,301.882916667,0,0,10464.574537,0.9754
354,2025-12-21T00:00:00,85,0,0,294.896583333,0,0,10136.9116667,1.0002
354,2025-12-21T00:00:00,86,0,0,317.71575,0,0,9783.89416667,0.9978
354,2025-12-21T00:00:00,87,0,0,384.197083333,0,0,9357.00851852,1.0271
354,2025-12-21T00:00:00,88,0,0,430.384333333,0,0,8878.8037037,1.0906
354,2025-12-21T00:00:00,89,107.958404721,0,383.074345279,0,0,8453.16554228,0.9376
354,2025-12-21T00:00:00,90,1465.07209567,833.333333333,0,0,73.1983456665,9203.16554228,0.6694
354,2025-12-21T00:00:00,91,1500.15179195,833.333333333,0,0,80.3648752858,9953.16554228,0.66
354,2025-12-21T00:00:00,92,1522.11593616,833.333333333,0,0,47.9765194886,10703.1655423,0.7217
354,2025-12-21T00:00:00,93,1558.84252488,107.593841908,0,0,743.560766309,10800,0.7308
354,2025-12-21T00:00:00,94,1614.40810663,0,0,0,905.713539967,10800,0.7534
354,2025-12-21T00:00:00,95,813.233463995,0,0,0,76.3883139952,10800,0.7823
354,2025-12-21T00:00:00,96,824.599072519,0,0,0,28.6686558527,10800,0.8055
354,2025-12-21T00:00:00,97,859.882762194,0,0,0,58.5008955272,10800,0.8271
354,2025-12-21T00:00:00,98,899.685762752,0,0,0,57.0426127515,10800,0.8519
354,2025-12-21T00:00:00,99,946.46863563,0,0,0,21.3594689632,10800,0.8791
354,2025-12-21T00:00:00,100,1018.70984584,0,0,0,58.9170458365,10800,0.9024
354,2025-12-21T00:00:00,101,1044.87995637,0,0,0,52.015773036,10800,0.9163
354,2025-12-21T00:00:00,102,1029.97552375,0,0,0,1.1788570815,10800,0.9264
354,2025-12-21T00:00:00,103,1043.72371721,0,0,0,25.0280172135,10800,0.9462
354,2025-12-21T00:00:00,104,1058.28801481,0,0,0,32.537714815,10800,0.9742
354,2025-12-21T00:00:00,105,1064.08054729,0,0,0,7.61888062404,10800,0.9862
354,2025-12-21T00:00:00,106,1081.81594847,0,0,0,33.4668151375,10800,0.976
354,2025-12-21T00:00:00,107,963.476211739,0,0,0,64.7327784058,10800,1.0742
354,2025-12-21T00:00:00,108,781.193984,0,0,0,68.5606506666,10800,1.2313
354,2025-12-21T00:00:00,109,777.811533249,0,0,0,62.3970832493,10800,1.2561
354,2025-12-21T00:00:00,110,799.415888261,0,0,0,51.1479549279,10800,1.2447
354,2025-12-21T00:00:00,111,773.752201251,0,0,0,43.7438679178,10800,1.2545
354,2025-12-21T00:00:00,112,778.779252829,0,0,0,44.4348694956,10800,1.2522
354,2025-12-21T00:00:00,113,624.817143488,0,125.266073179,0,0,10660.8154742,1.2881
354,2025-12-21T00:00:00,114,0,0,748.46,0,0,9829.19325202,1.3466
354,2025-12-21T00:00:00,115,0,0,722.483233333,0,0,9026.43410388,1.3523
354,2025-12-21T00:00:00,116,0,0,726.165516667,0,0,8219.5835298,1.3445
354,2025-12-21T00:00:00,117,0,0,744.431666667,0,0,7392.43723351,1.3483
354,2025-12-21T00:00:00,118,0,0,716.9287,0,0,6595.84978906,1.349
354,2025-12-21T00:00:00,119,0,0,733.1195,0,0,5781.27256684,1.3473
354,2025-12-21T00:00:00,120,0,0,780.268333333,0,0,4914.30775202,1.3482
354,2025-12-21T00:00:00,121,0,0,747.5859,0,0,4083.65675202,1.3513
354,2025-12-21T00:00:00,122,0,0,692.8171,0,0,3313.85997425,1.34
354,2025-12-21T00:00:00,123,0,0,681.751666667,0,0,2556.35812239,1.3489
354,2025-12-21T00:00:00,124,0,0,720.3711,0,0,1755.94578906,1.3952
354,2025-12-21T00:00:00,125,763.436921526,40.6367548593,0,0,0,1792.51886843,1.2226
354,2025-12-21T00:00:00,126,769.631631307,78.8882979734,0,0,0,1863.51833661,0.9332
354,2025-12-21T00:00:00,127,754.09963792,49.5561379198,0,0,0,1908.11886074,0.9068
354,2025-12-21T00:00:00,128,751.496660921,30.3359442539,0,0,0,1935.42121057,0.9371
354,2025-12-21T00:00:00,129,772.230674677,45.925674677,0,0,0,1976.75431778,0.9371
354,2025-12-21T00:00:00,130,782.595117008,43.0760836745,0,0,0,2015.52279308,0.9871
354,2025-12-21T00:00:00,131,716.49952657,38.0002932364,0,0,0,2049.723057,0.7764
354,2025-12-21T00:00:00,132,619.170710137,46.7707101368,0,0,0,2091.81669612,0.4209
354,2025-12-21T00:00:00,133,611.734043386,66.6417267193,0,0,0,2151.79425017,0.3859
354,2025-12-21T00:00:00,134,629.711945713,78.8758123797,0,0,0,2222.78248131,0.4368
354,2025-12-21T00:00:00,135,623.517236352,80.917236352,0,0,0,2295.60799402,0.4198
354,2025-12-21T00:00:00,136,607.295501343,81.3765013434,0,0,0,2368.84684523,0.4186
354,2025-12-21T00:00:00,137,606.403415761,63.0094990945,0,0,0,2425.55539442,0.4241
354,2025-12-21T00:00:00,138,623.534447238,38.7061139051,0,0,0,2460.39089693,0.4237
354,2025-12-21T00:00:00,139,639.710351924,47.2577852571,0,0,0,2502.92290366,0.4248
354,2025-12-21T00:00:00,140,649.893720183,83.9499201831,0,0,0,2578.47783183,0.424
354,2025-12-21T00:00:00,141,649.455476254,98.5238095873,0,0,0,2667.14926046,0.422
354,2025-12-21T00:00:00,142,636.748444703,46.7882280363,0,0,0,2709.25866569,0.424
354,2025-12-21T00:00:00,143,648.705363575,53.3735302417,0,0,0,2757.29484291,0.4271
354,2025-12-21T00:00:00,144,669.882657443,92.4826574435,0,0,0,2840.52923461,0.4276
355,2025-12-22T00:00:00,1,1448.50996242,824.277262424,0,0,0,3582.37877079,0.4248
355,2025-12-22T00:00:00,2,1445.22591004,826.556293375,0,0,0,4326.27943483,0.4245
355,2025-12-22T00:00:00,3,1471.60404289,833.333333333,0,0,71.8690428865,5076.27943483,0.4269
355,2025-12-22T00:00:00,4,1470.6987079,833.333333333,0,0,41.1193912298,5826.27943483,0.4272
355,2025-12-22T00:00:00,5,1483.71358043,833.333333333,0,0,19.1529470967,6576.27943483,0.4271
355,2025-12-22T00:00:00,6,1508.54586098,833.333333333,0,0,41.1191943173,7326.27943483,0.4285
355,2025-12-22T00:00:00,7,665.547448171,19.7848815039,0,0,0,7344.08582818,0.4311
355,2025-12-22T00:00:00,8,1168.56611533,519.779698661,0,0,0,7811.88755698,0.4302
355,2025-12-22T00:00:00,9,1495.00613162,833.333333333,0,0,20.7944649515,8561.88755698,0.4279
355,2025-12-22T00:00:00,10,650.289973814,5.87224048032,0,0,0,8567.17257341,0.4312
355,2025-12-22T00:00:00,11,656.069023977,0,0.734976022845,0,0,8566.35593338,0.4333
355,2025-12-22T00:00:00,12,684.072297629,27.4289642959,0,0,0,8591.04200125,0.4311
355,2025-12-22T00:00:00,13,1534.3112658,833.333333333,0,0,70.7107157957,9341.04200125,0.4293
355,2025-12-22T00:00:00,14,687.233043645,47.3331769783,0,0,0,9383.64186053,0.4324
355,2025-12-22T00:00:00,15,668.129131151,0,11.1958688491,0,0,9371.20200625,0.4367
355,2025-12-22T00:00:00,16,690.87235572,14.9006223868,0,0,0,9384.6125664,0.4348
355,2025-12-22T00:00:00,17,698.134117564,55.7722675643,0,0,0,9434.80760721,0.4335
355,2025-12-22T00:00:00,18,683.175816061,62.6524827278,0,0,0,9491.19484166,0.4357
355,2025-12-22T00:00:00,19,694.220613456,50.1306467896,0,0,0,9536.31242377,0.4374
355,2025-12-22T00:00:00,20,696.030418057,11.7265180569,0,0,0,9546.86629002,0.4371
355,2025-12-22T00:00:00,21,695.031034195,0,7.8222991385,0,0,9538.17484654,0.4356
355,2025-12-22T00:00:00,22,735.492364304,51.2718309703,0,0,0,9584.31949441,0.4353
355,2025-12-22T00:00:00,23,743.507277664,66.4971109969,0,0,0,9644.16689431,0.436
355,2025-12-22T00:00:00,24,715.758372202,28.1783722024,0,0,0,9669.52742929,0.4378
355,2025-12-22T00:00:00,25,720.966834184,45.0854175171,0,0,0,9710.10430506,0.4401
355,2025-12-22T00:00:00,26,714.525860271,64.7464269372,0,0,0,9768.3760893,0.4389
355,2025-12-22T00:00:00,27,700.437843569,54.7928435692,0,0,0,9817.68964851,0.4364
355,2025-12-22T00:00:00,28,736.884307246,47.7309405793,0,0,0,9860.64749503,0.4393
355,2025-12-22T00:00:00,29,759.552357846,55.4512411795,0,0,0,9910.55361209,0.4422
355,2025-12-22T00:00:00,30,749.895253545,59.8869202115,0,0,0,9964.45184028,0.4395
355,2025-12-22T00:00:00,31,754.3423363,35.9354196335,0,0,0,9996.79371795,0.4333
355,2025-12-22T00:00:00,32,767.581999581,23.1807829141,0,0,0,10017.6564226,0.4439
355,2025-12-22T00:00:00,33,1595.61245356,833.333333333,0,0,46.8207868954,10767.6564226,0.4301
355,2025-12-22T00:00:00,34,1574.14101855,35.937308247,0,0,889.002960301,10800,0.3713
355,2025-12-22T00:00:00,35,827.8398868,0,0,0,87.8696534664,10800,0.5708
355,2025-12-22T00:00:00,36,964.296814858,0,0,0,47.5018148581,10800,0.9099
355,2025-12-22T00:00:00,37,285.941670969,0,619.736579031,0,0,10111.4038011,0.9368
355,2025-12-22T00:00:00,38,950.363223058,99.1609063918,0,0,0,10200.6486168,0.8758
355,2025-12-22T00:00:00,39,983.49345104,128.821784374,0,0,0,10316.5882228,0.8759
355,2025-12-22T00:00:00,40,973.788181932,103.536915266,0,0,0,10409.7714465,0.8601
355,2025-12-22T00:00:00,41,942.527009926,67.5995932595,0,0,0,10470.6110804,0.8442
355,2025-12-22T00:00:00,42,929.517316149,48.7373161486,0,0,0,10514.474665,0.8334
355,2025-12-22T00:00:00,43,927.965586526,38.9197698596,0,0,0,10549.5024578,0.8092
355,2025-12-22T00:00:00,44,892.994375737,35.8365590701,0,0,0,10581.755361,0.7972
355,2025-12-22T00:00:00,45,819.521989239,32.6449059061,0,0,0,10611.1357763,0.7644
355,2025-12-22T00:00:00,46,1608.31160851,209.849137418,0,0,653.036221093,10800,0.6899
355,2025-12-22T00:00:00,47,867.260617151,0,0,0,53.3080504846,10800,0.86
355,2025-12-22T00:00:00,48,170.357552311,0,755.566197689,0,0,9960.48200257,1.1617
355,2025-12-22T00:00:00,49,137.230870484,0,782.929379516,0,0,9090.56046977,1.1683
355,2025-12-22T00:00:00,50,60.3939914708,0,796.398491863,0,0,8205.67325659,1.0956
355,2025-12-22T00:00:00,51,28.1101383604,0,777.240694973,0,0,7342.0724844,1.0849
355,2025-12-22T00:00:00,52,5.19186241497,0,769.829720918,0,0,6486.70612782,1.061
355,2025-12-22T00:00:00,53,0,0,725.909816667,0,0,5680.13966486,1.043
355,2025-12-22T00:00:00,54,0,0,651.19625,0,0,4956.58827597,1.036
355,2025-12-22T00:00:00,55,0,0,580.890366667,0,0,4311.15453523,1.0147
355,2025-12-22T00:00:00,56,0,0,514.086583333,0,0,3739.94722042,0.9922
355,2025-12-22T00:00:00,57,407.957183625,0,57.8636497082,0,0,3675.6542763,0.97
355,2025-12-22T00:00:00,58,592.252172626,133.932222626,0,0,0,3796.19327666,0.9422
355,2025-12-22T00:00:00,59,547.255926879,100.016443545,0,0,0,3886.20807585,0.9569
355,2025-12-22T00:00:00,60,0,0,401.280416667,0,0,3440.34094622,0.9977
355,2025-12-22T00:00:00,61,0,0,332.75015,0,0,3070.61855733,0.9919
355,2025-12-22T00:00:00,62,474.685388801,170.238055468,0,0,0,3223.83280725,0.9588
355,2025-12-22T00:00:00,63,389.797757695,92.0510910279,0,0,0,3306.67878918,0.9549
355,2025-12-22T00:00:00,64,0,0,240.6484,0,0,3039.29167807,0.9839
355,2025-12-22T00:00:00,65,358.850872969,141.588439636,0,0,0,3166.72127374,0.799
355,2025-12-22T00:00:00,66,1174.2232215,833.333333333,0,0,108.862388169,3916.72127374,0.5025
355,2025-12-22T00:00:00,67,1195.23178199,833.333333333,0,0,156.273081993,4666.72127374,0.4662
355,2025-12-22T00:00:00,68,1202.78389378,833.333333333,0,0,171.023143784,5416.72127374,0.5007
355,2025-12-22T00:00:00,69,1174.41807206,833.333333333,0,0,129.490572055,6166.72127374,0.4827
355,2025-12-22T00:00:00,70,1134.26283385,833.333333333,0,0,124.844000521,6916.72127374,0.4785
355,2025-12-22T00:00:00,71,1096.78397771,833.333333333,0,0,140.467211045,7666.72127374,0.4662
355,2025-12-22T00:00:00,72,1071.17813842,833.333333333,0,0,148.207721755,8416.72127374,0.4432
355,2025-12-22T00:00:00,73,1061.41986717,833.333333333,0,0,142.157817172,9166.72127374,0.4411
355,2025-12-22T00:00:00,74,1062.80462959,833.333333333,0,0,137.239829587,9916.72127374,0.4551
355,2025-12-22T00:00:00,75,1072.57504989,833.333333333,0,0,132.262966553,10666.7212737,0.4463
355,2025-12-22T00:00:00,76,1086.19817966,148.087473624,0,0,799.999889371,10800,0.4113
355,2025-12-22T00:00:00,77,1105.45863517,0,0,0,969.990418501,10800,0.5682
355,2025-12-22T00:00:00,78,297.415366777,0,0,0,155.228283443,10800,0.8279
355,2025-12-22T00:00:00,79,317.830976153,0,0,0,74.8532261532,10800,0.8636
355,2025-12-22T00:00:00,80,325.052708785,0,0,0,58.4225087849,10800,0.8416
355,2025-12-22T00:00:00,81,336.223959514,0,0,0,128.007709514,10800,0.8618
355,2025-12-22T00:00:00,82,375.748423611,0,0,0,141.575956944,10800,0.8623
355,2025-12-22T00:00:00,83,396.806662511,0,0,0,121.817695844,10800,0.9026
355,2025-12-22T00:00:00,84,0,0,299.585416667,0,0,10467.1273148,0.9754
355,2025-12-22T00:00:00,85,0,0,356.81415,0,0,10070.6671481,1.0002
355,2025-12-22T00:00:00,86,0,0,416.22045,0,0,9608.19998148,0.9978
355,2025-12-22T00:00:00,87,0,0,444.631666667,0,0,9114.1647963,1.0271
355,2025-12-22T00:00:00,88,0,0,441.71065,0,0,8623.37518519,1.0906
355,2025-12-22T00:00:00,89,63.6443070277,0,399.138826306,0,0,8179.8876004,0.9376
355,2025-12-22T00:00:00,90,1459.99242748,833.333333333,0,0,114.609510809,8929.8876004,0.6694
355,2025-12-22T00:00:00,91,1499.28986812,833.333333333,0,0,117.144501449,9679.8876004,0.66
355,2025-12-22T00:00:00,92,1540.90261794,833.333333333,0,0,98.5905012689,10429.8876004,0.7217
355,2025-12-22T00:00:00,93,1579.5393882,411.235999554,0,0,491.957138642,10800,0.7308
355,2025-12-22T00:00:00,94,1586.00550405,0,0,0,892.377804054,10800,0.7534
355,2025-12-22T00:00:00,95,784.154242328,0,0,0,60.5164256618,10800,0.7823
355,2025-12-22T00:00:00,96,844.778533423,0,0,0,63.7210334231,10800,0.8055
355,2025-12-22T00:00:00,97,880.883397806,0,0,0,64.658297806,10800,0.8271
355,2025-12-22T00:00:00,98,906.516460066,0,0,0,68.1642433991,10800,0.8519
355,2025-12-22T00:00:00,99,943.248512472,0,0,0,60.9135124716,10800,0.8791
355,2025-12-22T00:00:00,100,996.81975127,0,0,0,29.7808179363,10800,0.9024
355,2025-12-22T00:00:00,101,1036.7662226,0,0,0,25.2990559345,10800,0.9163
355,2025-12-22T00:00:00,102,1055.3949674,0,0,0,39.9683007306,10800,0.9264
355,2025-12-22T00:00:00,103,1064.67982044,0,0,0,16.9709204355,10800,0.9462
355,2025-12-22T00:00:00,104,1064.54179038,0,0,0,10.4379903753,10800,0.9742
355,2025-12-22T00:00:00,105,1071.29542009,0,0,0,37.0170867598,10800,0.9862
355,2025-12-22T00:00:00,106,1100.00006125,0,0,0,56.6646279118,10800,0.976
355,2025-12-22T00:00:00,107,963.605598053,0,0,0,47.1499813861,10800,1.0742
355,2025-12-22T00:00:00,108,745.953214231,0,0,0,23.053214231,10800,1.2313
355,2025-12-22T00:00:00,109,740.540315359,0,0,0,23.152182026,10800,1.2561
355,2025-12-22T00:00:00,110,772.389007712,0,0,0,33.7948077124,10800,1.2447
355,2025-12-22T00:00:00,111,748.637583932,0,0,0,39.7692505987,10800,1.2545
355,2025-12-22T00:00:00,112,751.983129989,0,0,0,38.8478966553,10800,1.2522
355,2025-12-22T00:00:00,113,490.91052251,0,233.468760823,0,0,10540.5902658,1.2881
355,2025-12-22T00:00:00,114,0,0,723.905,0,0,9736.25137686,1.3466
355,2025-12-22T00:00:00,115,0,0,725.970683333,0,0,8929.61728427,1.3523
355,2025-12-22T00:00:00,116,0,0,723.841916667,0,0,8125.34848797,1.3445
355,2025-12-22T00:00:00,117,0,0,724.088333333,0,0,7320.80589538,1.3483
355,2025-12-22T00:00:00,118,0,0,742.3855,0,0,6495.9331176,1.349
355,2025-12-22T00:00:00,119,0,0,755.866416667,0,0,5656.08154353,1.3473
355,2025-12-22T00:00:00,120,0,0,753.08,0,0,4819.32598797,1.3482
355,2025-12-22T00:00:00,121,0,0,744.720416667,0,0,3991.85885834,1.3513
355,2025-12-22T00:00:00,122,0,0,744.159466667,0,0,3165.01500649,1.34
355,2025-12-22T00:00:00,123,0,0,745.571666667,0,0,2336.60204353,1.3489
355,2025-12-22T00:00:00,124,0,0,733.705183333,0,0,1521.37406205,1.3952
355,2025-12-22T00:00:00,125,757.54063893,24.8512889296,0,0,0,1543.74022209,1.2226
355,2025-12-22T00:00:00,126,739.392540068,0,4.42412659881,0,0,1538.82452586,0.9332
355,2025-12-22T00:00:00,127,736.749163169,0,6.44860349791,0,0,1531.65941087,0.9068
355,2025-12-22T00:00:00,128,729.890552364,0,7.82378096963,0,0,1522.9663209,0.9371
355,2025-12-22T00:00:00,129,733.664761199,0,6.51357213464,0,0,1515.72901853,0.9371
355,2025-12-22T00:00:00,130,770.410914257,27.0579142569,0,0,0,1540.08114136,0.9871
355,2025-12-22T00:00:00,131,705.783220864,31.9362041977,0,0,0,1568.82372514,0.7764
355,2025-12-22T00:00:00,132,577.07637984,9.19304650714,0,0,0,1577.09746699,0.4209
355,2025-12-22T00:00:00,133,568.533165437,25.8814154374,0,0,0,1600.39074089,0.3859
355,2025-12-22T00:00:00,134,597.847074863,59.764974863,0,0,0,1654.17921826,0.4368
355,2025-12-22T00:00:00,135,601.33269153,75.7960248635,0,0,0,1722.39564064,0.4198
355,2025-12-22T00:00:00,136,598.285265781,59.2549324472,0,0,0,1775.72507984,0.4186
355,2025-12-22T00:00:00,137,599.765051756,44.1436517563,0,0,0,1815.45436642,0.4241
355,2025-12-22T00:00:00,138,604.80124258,45.5162425796,0,0,0,1856.41898475,0.4237
355,2025-12-22T00:00:00,139,606.455208401,50.2010584013,0,0,0,1901.59993731,0.4248
355,2025-12-22T00:00:00,140,610.250783921,56.2376339209,0,0,0,1952.21380784,0.424
355,2025-12-22T00:00:00,141,621.759402724,56.326069391,0,0,0,2002.90727029,0.422
355,2025-12-22T00:00:00,142,635.14568687,38.3345368701,0,0,0,2037.40835347,0.424
355,2025-12-22T00:00:00,143,627.995024104,19.3040241037,0,0,0,2054.78197516,0.4271
355,2025-12-22T00:00:00,144,611.785283813,20.4502838132,0,0,0,2073.1872306,0.4276
