model,date,plan_cost,emg_cost,total_cost,emg_kwh,e0,e_end
M2,2025-04-15,34467.775909806835,5009.871479513005,39477.64738931984,928.276592233793,8417.10566514767,8580.248679131302
M2,2025-04-16,34256.38099985916,10294.606166280615,44550.98716613977,1872.1733956903092,8580.248679131302,8380.40541045131
M2,2025-04-17,31251.392116512765,6003.5089287993,37254.901045312065,1048.4648589743867,8380.40541045131,3126.8600633511696
M2,2025-04-18,12479.850319467409,1805.8367888364437,14285.687108303853,609.0141405242879,3126.8600633511696,2795.133634817193
M2,2025-04-19,15357.214167493426,1081.7407070210802,16438.954874514504,403.22158107736664,2795.133634817193,8407.475514537595
M2,2025-04-20,33162.47039940421,4309.209327703295,37471.679727107505,993.2182913787616,8407.475514537595,8638.73769975591
M2,2025-04-21,32890.61765311099,1986.0976352826792,34876.715288393665,539.4997174802445,8638.73769975591,8434.106633876556
M2,2025-04-22,32085.721854538504,9637.951041359978,41723.67289589849,1995.4175852473604,8434.106633876556,8308.434554130858
M2,2025-04-23,33331.433764196685,2279.971989482009,35611.4057536787,649.9736545876849,8308.434554130858,8563.467065573928
M2,2025-04-24,29668.78299634807,1922.4187801607704,31591.201776508842,416.13762716228825,8563.467065573928,2561.340842560352
M2,2025-04-25,11616.89256566081,1993.497011131023,13610.389576791833,532.724893405323,2561.340842560352,2144.7238902703184
M2,2025-04-26,14253.546362316547,7886.218174307693,22139.76453662424,1836.6448021318574,2144.7238902703184,7708.022494071358
M2,2025-04-27,29640.73595081478,15681.648137898625,45322.3840887134,3451.9041732626697,7708.022494071358,7546.931519088108
M2,2025-04-28,31079.671205828537,45697.51116981271,76777.18237564125,7689.320966144283,7546.931519088108,7514.894045016063
M2,2025-04-29,32156.19095738711,5779.438693718285,37935.629651105395,1329.7903164896518,7514.894045016063,8091.909946048728
M2,2025-04-30,31312.68192409424,2954.1319862015553,34266.813910295794,583.0036327668074,8091.909946048728,7897.031949470611
M2,2025-05-01,28077.248653752435,19538.817655631596,47616.06630938403,3905.9048715877148,7897.031949470611,1241.963137068581
M2,2025-05-02,12205.507133906161,27465.57036780135,39671.07750170751,5383.606695462845,1241.963137068581,1377.762645181734
M2,2025-05-03,15515.088939777674,14024.595767967683,29539.68470774536,2804.3322540635536,1377.762645181734,7578.941823113759
M2,2025-05-04,33288.31844638505,9955.275412298759,43243.5938586838,1857.4458894913892,7578.941823113759,7979.920328571917
M2,2025-05-05,33867.88078765399,15857.326402344801,49725.207189998786,3068.0512983456047,7979.920328571917,8274.369085022738
M2,2025-05-06,33723.71076870847,10787.116698336617,44510.82746704509,2248.638574755933,8274.369085022738,8006.409282477311
M2,2025-05-07,34905.503609788815,9885.565625947156,44791.069235735966,1904.584363900397,8006.409282477311,8280.72094710808
M2,2025-05-08,33952.83972985868,5754.456061059966,39707.295790918644,1008.8170779179392,8280.72094710808,2819.3775052823844
M2,2025-05-09,13876.27003605953,2409.172167736714,16285.442203796247,732.1306811271143,2819.3775052823844,2592.213909915127
M2,2025-05-10,17012.772231415627,7130.112033240511,24142.88426465614,1391.8103958946263,2592.213909915127,8331.369923959823
M2,2025-05-11,35661.31998968091,9971.548944374139,45632.86893405505,1838.9976873856972,8331.369923959823,8575.50724806935
M2,2025-05-12,35865.74567250302,1941.5437772218822,37807.28944972491,465.42774724528147,8575.50724806935,8739.443052378092
M2,2025-05-13,35730.501291913664,877.2803533972526,36607.781645310926,183.16454398741837,8739.443052378092,8631.145488559103
M2,2025-05-14,35977.26301735317,2235.162562299807,38212.425579652976,546.7935013878969,8631.145488559103,8618.286145964154
M2,2025-05-15,33888.57368439973,4108.273560262927,37996.847244662655,1083.4239597391331,8618.286145964154,3475.692047984043
M2,2025-05-16,13772.842733102385,996.2963627537627,14769.139095856148,457.44765544450905,3475.692047984043,2204.609240487276
M2,2025-05-17,17880.608630308772,7151.0366880341135,25031.64531834289,1393.4066277733345,2204.609240487276,9063.477218184124
M2,2025-05-18,35716.02139189717,2170.324776442242,37886.34616833941,495.98200464795343,9063.477218184124,9363.030790169216
M2,2025-05-19,35036.95982865095,841.8503824623239,35878.810211113276,169.75435995905394,9363.030790169216,8765.347435729678
M2,2025-05-20,34988.154124140834,7942.384518879313,42930.538643020154,1381.8593771688265,8765.347435729678,8688.720471346714
M2,2025-05-21,34805.810609501605,2868.6927001759404,37674.503309677544,740.7976892864897,8688.720471346714,8254.835586017196
M2,2025-05-22,31188.045920678305,2475.71159401371,33663.75751469202,540.9105360082192,8254.835586017196,2568.127989999713
M2,2025-05-23,13301.685429092777,2743.2878004135573,16044.973229506333,909.4559858326835,2568.127989999713,2013.764744597624
M2,2025-05-24,17044.484346891833,628.3983163652354,17672.882663257067,289.40188631733463,2013.764744597624,8400.028809301475
M2,2025-05-25,34519.62464061787,1.0057359389747944e-10,34519.62464061797,1.9987567156931618e-11,8400.028809301475,8393.416689693115
M2,2025-05-26,34005.9985023577,13164.934584279295,47170.933086637,2222.5380704946133,8393.416689693115,7895.574443237719
M2,2025-05-27,33862.911982205296,971.637959838386,34834.54994204368,445.16271733710084,7895.574443237719,7932.59611064133
M2,2025-05-28,34119.19677336286,2949.0485828454684,37068.24535620833,654.1040176282754,7932.59611064133,8231.950278377944
M2,2025-05-29,30042.682147386808,18464.649850863752,48507.33199825056,3293.504610681123,8231.950278377944,2043.5573176656285
M2,2025-05-30,13183.940398582392,9882.352597869265,23066.29299645166,2016.6372801331256,2043.5573176656285,1777.9481502940994
M2,2025-05-31,16890.591396858585,4592.885696243884,21483.47709310247,1100.6256605108958,1777.9481502940994,8443.83557260087
M2,2025-06-01,34130.04809708294,81301.24704555052,115431.29514263346,15322.737512489792,8443.83557260087,6890.127186171061
M2,2025-06-02,35620.66837014558,61525.75537705114,97146.42374719672,12805.507840859675,6890.127186171061,7304.489834419419
M2,2025-06-03,43729.50366290468,9651.41018378458,53380.91384668926,1972.5134825353825,7304.489834419419,8218.19388029963
M2,2025-06-04,43862.732383863346,12037.983974952573,55900.71635881592,2634.1637187640163,8218.19388029963,8172.253548440191
M2,2025-06-05,42707.27719074227,8553.250594617113,51260.52778535938,1776.678235766545,8172.253548440191,2411.5346828239785
M2,2025-06-06,18493.160346189034,23773.968805774195,42267.12915196323,4699.308271714448,2411.5346828239785,2456.767979326652
M2,2025-06-07,22543.585549554107,3589.691103330251,26133.276652884357,711.1444877760325,2456.767979326652,8330.65889552986
M2,2025-06-08,55840.844451430865,3.546451310398879e-11,55840.844451430894,6.247447004170681e-12,8330.65889552986,9725.972980703122
M2,2025-06-09,47389.32653298113,5023.614242571607,52412.94077555274,1052.221356169529,9725.972980703122,8657.571859297956
M2,2025-06-10,48608.15269971303,3585.5248700914335,52193.677569804466,746.2457665459794,8657.571859297956,8748.689960364727
M2,2025-06-11,48130.855903893105,18399.19322427547,66530.04912816857,3869.374786377607,8748.689960364727,8719.414747739016
M2,2025-06-12,48133.83794485984,2058.886167434415,50192.72411229425,402.71571178074487,8719.414747739016,3526.2552008265884
M2,2025-06-13,19136.329228131133,3373.686389578341,22510.015617709472,822.3488792676902,3526.2552008265884,2983.0636474415646
M2,2025-06-14,22829.328307039206,375.1849179752221,23204.51322501443,144.51615268439824,2983.0636474415646,8490.400731991273
M2,2025-06-15,54626.10243866526,4.8461309631875347e-11,54626.1024386653,9.50706180447014e-12,8490.400731991273,10550.084992207918
M2,2025-06-16,51116.00780798771,266.96983978370156,51382.977647771404,99.0930452806841,10550.084992207918,9717.997301848238
M2,2025-06-17,51182.55240991019,5754.329725648688,56936.88213555889,1324.2319903638784,9717.997301848238,9394.469449404398
M2,2025-06-18,51264.16527315654,94.07413803666833,51358.23941119321,33.32571999217143,9394.469449404398,9711.232492614328
M2,2025-06-19,47292.3259491021,953.6524961316098,48245.97844523371,206.02176668972433,9711.232492614328,3603.420753993767
M2,2025-06-20,19885.62893342578,595.4758936490933,20481.104827074872,273.51855808418196,3603.420753993767,3421.2006983299398
M2,2025-06-21,22986.759917431496,439.7034686402068,23426.463386071708,202.07893281165,3421.2006983299398,9772.369185425005
M2,2025-06-22,46599.092386230535,5087.095790625258,51686.188176855794,1099.5204071519331,9772.369185425005,9142.38389469454
M2,2025-06-23,46184.035870576656,5844.3142260146915,52028.35009659135,1306.335924266511,9142.38389469454,8831.16588413433
M2,2025-06-24,44953.578179691416,38557.28790840699,83510.86608809841,7775.526926081771,8831.16588413433,8694.253424420693
M2,2025-06-25,47220.824022868495,8171.199695896618,55392.02371876511,1711.757624387119,8694.253424420693,8962.007097515798
M2,2025-06-26,44048.30085403262,3079.88496409373,47128.18581812635,643.6669674375244,8962.007097515798,2561.4660579170527
M2,2025-06-27,17988.085472580784,2222.775353795433,20210.860826376214,952.7456059210776,2561.4660579170527,2402.620679629509
M2,2025-06-28,21363.86876342429,1814.9610995917446,23178.829863016035,640.2487614587565,2402.620679629509,8703.103859603874
M2,2025-06-29,45979.04434402415,4192.33477352444,50171.37911754859,948.9978110705631,8703.103859603874,8915.4316434112
M2,2025-06-30,45607.83866736695,8483.499673541883,54091.33834090884,2040.9465622410207,8915.4316434112,8376.984897863995
M2,2025-07-01,45097.32725927489,35187.46093401527,80284.78819329015,8357.932140349965,8376.984897863995,7288.953079924046
M2,2025-07-02,49917.09685083701,16298.06289710584,66215.15974794285,3827.2213933391918,7288.953079924046,7918.501532092121
M2,2025-07-03,48966.99557843141,12839.994667213714,61806.99024564512,2840.6429804462978,7918.501532092121,2066.696534911777
M2,2025-07-04,24350.42424506136,6193.942114336868,30544.36635939823,1609.1963757582976,2066.696534911777,3094.399135963902
M2,2025-07-05,26309.254575438794,5650.6002919422535,31959.854867381044,1277.560833688675,3094.399135963902,8282.115533553046
M2,2025-07-06,49009.11945374848,30090.22509366852,79099.34454741699,6128.298303174198,8282.115533553046,8316.886335586147
M2,2025-07-07,51359.94459249563,4216.5948805149255,55576.539473010555,1159.1728672956388,8316.886335586147,8418.094658413465
M2,2025-07-08,58408.59221160109,933.8216298737808,59342.413841474874,187.03797682896206,8418.094658413465,10526.391972876529
M2,2025-07-09,50654.824749106265,2676.773342177269,53331.59809128352,505.8386839344474,10526.391972876529,8997.00006163232
M2,2025-07-10,48403.890513709935,2394.37701253559,50798.267526245516,614.6759319565942,8997.00006163232,3352.691074973633
M2,2025-07-11,23723.190255260655,4603.993949368714,28327.184204629368,1391.7781829131322,3352.691074973633,2478.6158467539567
M2,2025-07-12,27602.070387132102,3613.0402377128016,31215.110624844907,712.971419076973,2478.6158467539567,8553.453140741169
M2,2025-07-13,50577.473161471426,2599.386732856828,53176.85989432824,465.39402126729107,8553.453140741169,8628.52503697497
M2,2025-07-14,48654.15355497626,4949.536744354872,53603.69029933114,942.4640204984646,8628.52503697497,8686.969459744876
M2,2025-07-15,58954.14325159254,2.6388873308746955e-11,58954.14325159256,4.920508445138694e-12,8686.969459744876,10800.0
M2,2025-07-16,52735.73264979791,541.7122568160877,53277.44490661399,131.7700482332806,10800.0,9778.11588757444
M2,2025-07-17,50772.44591184333,1903.347921001468,52675.79383284481,414.47057783788983,9778.11588757444,4731.177793777135
M2,2025-07-18,25730.172632179405,138.11479878601068,25868.28743096542,34.2929357631298,4731.177793777135,4121.292252954911
M2,2025-07-19,28830.152974094766,148.72958627799176,28978.882560372756,58.63880047298878,4121.292252954911,9187.852926602003
M2,2025-07-20,51487.6448576115,2450.326354439307,53937.97121205081,558.6945129747057,9187.852926602003,9814.61973548034
M2,2025-07-21,52199.46177673015,1023.0928300469573,53222.55460677711,230.32976174676628,9814.61973548034,9584.43158343931
M2,2025-07-22,51120.04534496773,6482.512903756219,57602.558248723944,1378.3729629009265,9584.43158343931,9128.832135228273
M2,2025-07-23,51023.47754307201,2907.3036071090487,53930.78115018106,604.3084925522086,9128.832135228273,8863.364729065022
M2,2025-07-24,48192.43478710651,6959.950607718511,55152.385394825025,1542.9805020753495,8863.364729065022,3834.474960756868
M2,2025-07-25,23743.566284583772,2077.4712000850473,25821.03748466882,767.140223328411,3834.474960756868,2734.558734735468
M2,2025-07-26,27691.946528901048,1190.4652307241843,28882.411759625236,470.0494319262541,2734.558734735468,8815.717200295201
M2,2025-07-27,50025.62658198606,8989.299735240536,59014.926317226586,1845.2355389448585,8815.717200295201,9315.901405263518
M2,2025-07-28,50053.72842845984,14075.416949436414,64129.14537789627,2793.799998343783,9315.901405263518,8588.970393932961
M2,2025-07-29,50361.146108239605,7658.941828725592,58020.087936965196,1519.1189652589724,8588.970393932961,8852.700852471817
M2,2025-07-30,48529.887740756254,11080.898929309384,59610.786670065645,2418.7261203896373,8852.700852471817,8537.63291327405
M2,2025-07-31,45682.35669566592,11884.571535154142,57566.92823082006,2479.392724898271,8537.63291327405,2756.490108175244
M2,2025-08-01,21605.61112109609,8562.03947212778,30167.650593223872,2539.891355468848,2756.490108175244,2274.500106456901
M2,2025-08-02,26805.217353214386,1025.2992743784416,27830.516627592828,254.49015056175006,2274.500106456901,8728.740201294504
M2,2025-08-03,45638.77340802997,5795.545805524746,51434.31921355471,1008.4923361271138,8728.740201294504,8299.236573259028
M2,2025-08-04,44481.1859229403,4591.9268071774,49073.1127301177,920.6163038300692,8299.236573259028,8455.329907306315
M2,2025-08-05,44009.248854049016,2789.0260011862847,46798.2748552353,646.6659547160007,8455.329907306315,8199.968753139334
M2,2025-08-06,43872.640884776585,19240.7555310206,63113.39641579719,3958.7024850433413,8199.968753139334,8146.200149340619
M2,2025-08-07,42251.894788700105,3411.9762898245453,45663.87107852465,782.9184711154378,8146.200149340619,2103.7879775114266
M2,2025-08-08,22008.280913904553,4544.1925985754315,26552.473512479984,1154.3871042988344,2103.7879775114266,2093.490889653496
M2,2025-08-09,24072.269839216573,5834.525163511076,29906.795002727646,1453.1358862253105,2093.490889653496,7511.668968126998
M2,2025-08-10,43908.554475206256,10521.799991107402,54430.354466313656,1800.782047593527,7511.668968126998,8310.433216005533
M2,2025-08-11,44405.72239496258,4544.424338941449,48950.14673390402,973.1990004241825,8310.433216005533,8127.130615907768
M2,2025-08-12,43091.88930565574,21234.00470256332,64325.89400821905,3917.216102329977,8127.130615907768,8243.815651941666
M2,2025-08-13,44478.20702255374,3245.14416638909,47723.35118894283,679.4959164300307,8243.815651941666,8647.377792025305
M2,2025-08-14,40790.854447915604,9878.897415703148,50669.751863618745,2118.2855160998906,8647.377792025305,2345.1547632821657
M2,2025-08-15,21959.625382417573,4239.465670354202,26199.091052771775,1334.087963807471,2345.1547632821657,2068.71556612511
M2,2025-08-16,24187.074881217224,8120.89396661443,32307.968847831653,1955.5655491331927,2068.71556612511,7726.239706962738
M2,2025-08-17,42642.555120520905,5734.159303222477,48376.71442374338,1231.204322791048,7726.239706962738,8162.990004177639
M2,2025-08-18,42558.98559695538,7737.940006701479,50296.925603656855,1711.8760147697421,8162.990004177639,7957.728089037046
M2,2025-08-19,42702.26085418502,7296.396847923262,49998.65770210828,1618.5944311501623,7957.728089037046,7881.780074915933
M2,2025-08-20,42959.32290974232,36866.45925814046,79825.78216788277,6577.338724444486,7881.780074915933,7946.725762427406
M2,2025-08-21,42127.391705369664,4142.277409928771,46269.66911529844,921.4043343404086,7946.725762427406,3031.2782623359744
M2,2025-08-22,21412.282007081158,16536.270787371814,37948.552794452975,3530.2623652428347,3031.2782623359744,2434.0344220372003
M2,2025-08-23,24849.90132383083,4431.56112515608,29281.46244898691,1149.546098456607,2434.0344220372003,8323.381704060168
M2,2025-08-24,44202.7996184854,8022.41110846487,52225.210726950274,1758.5691356579716,8323.381704060168,8567.157675762435
M2,2025-08-25,43619.116934766236,30134.127780194165,73753.2447149604,5455.624401394781,8567.157675762435,8170.863393707773
M2,2025-08-26,45048.4003854296,3198.4742516398555,48246.87463706945,727.6708606572175,8170.863393707773,8752.91082966126
M2,2025-08-27,44402.6463149294,12091.234971013888,56493.88128594329,2298.7651417171655,8752.91082966126,8445.46244210834
M2,2025-08-28,42299.10501482333,23874.29795325521,66173.40296807853,4126.1881130898055,8445.46244210834,2989.183471405088
M2,2025-08-29,22838.115635980543,5361.400198496632,28199.515834477177,1319.462761144858,2989.183471405088,2918.7664141647365
M2,2025-08-30,25552.078374308563,4786.664367222023,30338.742741530586,1183.2149703652722,2918.7664141647365,8260.719933982406
M2,2025-08-31,44937.85882895025,7612.325730427098,52550.18455937735,1634.253364590324,8260.719933982406,8883.879613189176
M2,2025-09-01,44778.78613139825,3.17668877869437e-11,44778.78613139828,6.110667527536862e-12,8883.879613189176,10800.0
M2,2025-09-02,37100.02019102479,5768.660578297053,42868.68076932184,1572.1506538827837,10800.0,9566.268055499317
M2,2025-09-03,36413.62531074307,5120.657557009626,41534.28286775269,1375.450433824491,9566.268055499317,8194.93161598043
M2,2025-09-04,35165.93196358757,5855.698747347178,41021.630710934754,1560.0583174977778,8194.93161598043,3699.556111302091
M2,2025-09-05,16195.094579793462,2951.4567827227193,19146.551362516184,1019.3990184542702,3699.556111302091,2530.329820435415
M2,2025-09-06,19229.953126379907,5332.804127307769,24562.757253687676,1520.6444014650588,2530.329820435415,8090.365670555481
M2,2025-09-07,35390.121676745664,13830.024788830015,49220.14646557568,2664.6995225894457,8090.365670555481,7179.087891665274
M2,2025-09-08,29457.701773931258,60824.78291803469,90282.48469196593,13136.964873302933,7179.087891665274,5819.821468656641
M2,2025-09-09,35793.372092937294,13926.990258825372,49720.36235176267,3391.194933526252,5819.821468656641,7568.131975583717
M2,2025-09-10,34744.199999171295,47490.793619192016,82234.99361836331,9136.206295218868,7568.131975583717,7789.732633337192
M2,2025-09-11,33608.811412030765,7324.4470948054495,40933.25850683621,1821.7714022869304,7789.732633337192,3168.32482896549
M2,2025-09-12,14659.752884410373,10849.521755134998,25509.274639545372,3255.878066325909,3168.32482896549,2284.32005403344
M2,2025-09-13,18933.446353309937,7597.948370911272,26531.39472422121,1883.0803689665659,2284.32005403344,8421.545214729838
M2,2025-09-14,35792.461974401755,30561.542939001316,66354.00491340307,5309.091674232182,8421.545214729838,7613.233944277017
M2,2025-09-15,29820.115918023534,46253.3216763198,76073.43759434333,10704.716007585539,7613.233944277017,6751.224184228583
M2,2025-09-16,33517.5969473898,38737.56624782914,72255.16319521895,8117.750100179772,6751.224184228583,7087.336915934224
M2,2025-09-17,34339.50689413368,40115.16062319816,74454.66751733184,7739.041259276813,7087.336915934224,7721.7793497507455
M2,2025-09-18,31622.991178596163,36862.17471820938,68485.16589680554,7367.404282634511,7721.7793497507455,2960.4234179649247
M2,2025-09-19,14161.683359282855,18410.60469934525,32572.28805862811,4979.474861243448,2960.4234179649247,2697.4044357786665
M2,2025-09-20,17128.580719225378,23565.769939359703,40694.35065858508,5093.131444645527,2697.4044357786665,8043.773458087354
M2,2025-09-21,37035.320806477204,12867.518490245613,49902.839296722814,2649.799024556224,8043.773458087354,8576.825922944692
M2,2025-09-22,37754.803756291134,11751.752564992352,49506.55632128349,2817.8049274438927,8576.825922944692,8249.617520939448
M2,2025-09-23,39115.22360520142,17793.09107675033,56908.31468195175,3594.1410562438887,8249.617520939448,8560.651289578744
M2,2025-09-24,39342.98765872634,9357.589428410669,48700.577087137004,2169.175677313672,8560.651289578744,8425.726769653405
M2,2025-09-25,36977.64421384167,12949.915459155956,49927.559672997624,3088.2778295972994,8425.726769653405,3914.8342709858175
M2,2025-09-26,16025.592569132266,5705.573040404313,21731.16560953658,1794.4986890659648,3914.8342709858175,3579.5488348615536
M2,2025-09-27,18738.729604450295,17061.954349769367,35800.68395421966,3667.074087357728,3579.5488348615536,8094.208923302587
M2,2025-09-28,40375.22700295047,16342.764209940628,56717.991212891095,3262.2212573334436,8094.208923302587,8455.595221957607
M2,2025-09-29,42028.79134373524,4594.253031078219,46623.04437481346,1002.8645485340562,8455.595221957607,8385.92023910357
M2,2025-09-30,41790.4288918735,18819.885114342465,60610.31400621597,3689.3270294952854,8385.92023910357,8421.118128215287
M2,2025-10-01,41564.30990545391,359.68493161200223,41923.99483706591,162.77734806254702,8421.118128215287,9789.320183668042
M2,2025-10-02,39679.65031905129,309.79178686937024,39989.44210592066,129.33331112645777,9789.320183668042,6200.263543045795
M2,2025-10-03,14306.698066164981,2700.827630038748,17007.52569620373,1195.337428015392,6200.263543045795,4717.65468099527
M2,2025-10-04,17611.69791442747,3919.5829769938337,21531.280891421302,1193.3841117484403,4717.65468099527,9056.473958156064
M2,2025-10-05,37016.378217508674,2471.8071183805823,39488.185335889255,722.2819121788914,9056.473958156064,9239.313104863491
M2,2025-10-06,38218.75585166524,1866.3022696170412,40085.05812128229,507.89554768016893,9239.313104863491,9205.190870267654
M2,2025-10-07,38128.8694586136,4495.154804743663,42624.024263357256,1107.1600492661748,9205.190870267654,9247.60194836344
M2,2025-10-08,33744.9046409203,14172.530923224123,47917.43556414442,3070.2643127200345,9247.60194836344,8261.687630768463
M2,2025-10-09,33735.62908770151,11164.458588762704,44900.087676464216,2294.0242294255113,8261.687630768463,4252.621679711224
M2,2025-10-10,14049.187881226802,10174.742927133193,24223.930808359997,2696.3787123283255,4252.621679711224,4206.128586286903
M2,2025-10-11,17134.73608482314,5104.626723540227,22239.36280836337,1169.251853376571,4206.128586286903,8386.040690445187
M2,2025-10-12,36295.34662926692,16464.247035810466,52759.59366507738,2940.9638463885167,8386.040690445187,8266.884858172303
M2,2025-10-13,38143.84649976296,3841.1732774795764,41985.019777242545,855.742704648985,8266.884858172303,8477.742954923515
M2,2025-10-14,37557.20293641717,15963.86117361893,53521.064110036095,3376.2299543307226,8477.742954923515,8292.860669016995
M2,2025-10-15,35976.92410593401,30554.0867836798,66531.01088961381,5515.214478359712,8292.860669016995,8319.391003503493
M2,2025-10-16,35676.20557862044,23832.902263249594,59509.10784187003,4881.804918768042,8319.391003503493,4694.937660827103
M2,2025-10-17,15064.5828057034,6106.594990163334,21171.177795866737,1363.233368772763,4694.937660827103,4738.631340807578
M2,2025-10-18,16774.681454087357,7421.030570715546,24195.712024802902,1792.6176829609462,4738.631340807578,8215.732240602909
M2,2025-10-19,39115.14155007816,18402.25607853443,57517.397628612576,3873.025306742658,8215.732240602909,8471.675381205121
M2,2025-10-20,40029.09812743632,14198.287525184303,54227.38565262062,2853.8003910388443,8471.675381205121,8194.728842621935
M2,2025-10-21,40802.58142336206,16838.227726253055,57640.80914961511,3152.695900809298,8194.728842621935,8312.274187705816
M2,2025-10-22,41878.31439229954,13463.579466380843,55341.89385868038,2695.6211519713597,8312.274187705816,8379.188910522047
M2,2025-10-23,41177.886328892026,3457.861790195271,44635.74811908731,693.9855548522919,8379.188910522047,5497.295949224453
M2,2025-10-24,15732.899532896117,7983.905681635077,23716.805214531196,1989.6329485305373,5497.295949224453,5277.981072570953
M2,2025-10-25,17386.43933841774,8062.847988477226,25449.28732689497,1862.58219852052,5277.981072570953,8342.869960937147
M2,2025-10-26,42459.80266602685,2259.3251028068858,44719.127768833736,524.316974105028,8342.869960937147,8567.887899239153
M2,2025-10-27,42185.72147110144,8385.244919157014,50570.96639025845,1912.191195967468,8567.887899239153,8368.552149072524
M2,2025-10-28,41982.00464639363,9967.377266446261,51949.3819128399,2091.167007883384,8368.552149072524,8450.311751342764
M2,2025-10-29,42831.110827331606,20987.75385022674,63818.864677558355,3981.0933362040896,8450.311751342764,8464.391453799986
M2,2025-10-30,43044.19011574991,3186.098064581246,46230.28818033116,728.9982533858358,8464.391453799986,5964.527739324758
M2,2025-10-31,16800.14277010018,6221.31867096586,23021.461441066043,1422.7644172506075,5964.527739324758,5771.27428425106
M2,2025-11-01,18136.738571922935,3404.2190784471827,21540.957650370114,1001.2215218536235,5771.27428425106,8390.123614793289
M2,2025-11-02,44440.32135742779,7324.442506066385,51764.76386349417,1532.6166821116522,8390.123614793289,8498.994982866361
M2,2025-11-03,44908.49836968228,5821.318068832217,50729.81643851449,1376.0594977821283,8498.994982866361,8424.574297845744
M2,2025-11-04,45196.576622813256,5294.035631217031,50490.61225403028,1077.1029509655414,8424.574297845744,8463.829121286117
M2,2025-11-05,45778.788912491225,3821.6971725848175,49600.486085076045,1008.8785220417251,8463.829121286117,8679.87152506778
M2,2025-11-06,43795.652470423025,14012.694340891383,57808.346811314404,3055.895314456884,8679.87152506778,6250.316546271492
M2,2025-11-07,17583.21182679151,3665.322162151182,21248.53398894269,1019.7414491751379,6250.316546271492,6187.879287581655
M2,2025-11-08,18383.456140381557,1536.9647664280358,19920.42090680959,469.716124917779,6187.879287581655,8502.105704079288
M2,2025-11-09,45941.53013399113,10123.533399211194,56065.06353320232,2179.3112712456536,8502.105704079288,8500.486667036508
M2,2025-11-10,46201.544639185326,17037.613169655164,63239.157808840486,3523.636607038503,8500.486667036508,8558.094679951651
M2,2025-11-11,46946.73507078175,3881.1834425912393,50827.918513372984,913.2038997648107,8558.094679951651,8367.503696679094
M2,2025-11-12,47828.58163077269,2679.1805143851066,50507.7621451578,552.2087567330516,8367.503696679094,8555.326970391958
M2,2025-11-13,46296.18737909621,9055.508046311274,55351.695425407495,1950.6024393163711,8555.326970391958,6980.674105305418
M2,2025-11-14,17902.632461804227,2702.428915400243,20605.061377204467,695.7631982624982,6980.674105305418,6714.707300422539
M2,2025-11-15,18773.12605309853,3229.204810877396,22002.330863975927,824.1971123364642,6714.707300422539,8528.814673877287
M2,2025-11-16,48806.602082604746,6910.783435434636,55717.38551803939,1554.756344310683,8528.814673877287,8452.812320140605
M2,2025-11-17,49406.296068571726,1799.9646240044165,51206.260692576136,544.5621191529908,8452.812320140605,8549.794532632573
M2,2025-11-18,48721.80989333068,8985.099995265273,57706.909888595954,2036.57564651299,8549.794532632573,8499.068473242474
M2,2025-11-19,49250.74341158663,6743.624252992238,55994.36766457886,1544.8890616380666,8499.068473242474,8417.673141934738
M2,2025-11-20,49487.2323446308,4595.930521958361,54083.16286658916,1075.7918579037637,8417.673141934738,7329.215558577239
M2,2025-11-21,18294.993869987833,1926.9932651412514,20221.987135129086,744.465841287692,7329.215558577239,7077.476569677988
M2,2025-11-22,19149.277740418373,2896.744202355963,22046.021942774336,830.4414362216846,7077.476569677988,8444.400887720016
M2,2025-11-23,50623.25440133798,3453.9451025116805,54077.19950384966,851.1197594636344,8444.400887720016,8581.70970463315
M2,2025-11-24,50250.41566658548,3151.4002885625437,53401.815955148035,722.8517186759283,8581.70970463315,8314.987158538504
M2,2025-11-25,50311.47346129045,3496.9947635146164,53808.46822480507,910.4727584014984,8314.987158538504,8505.636721609819
M2,2025-11-26,50399.33142807495,6489.92341464022,56889.254842715156,1451.064080430667,8505.636721609819,8657.534638102718
M2,2025-11-27,50250.265256660525,3343.5893566536615,53593.854613314186,816.7814164948046,8657.534638102718,7572.175321981373
M2,2025-11-28,18587.342161395005,3022.1168149958894,21609.458976390888,797.6787295583756,7572.175321981373,7547.006501543089
M2,2025-11-29,19485.330881534817,14754.015973832258,34239.346855367075,2725.5738865984613,7547.006501543089,8339.27382477963
M2,2025-11-30,52253.52484024942,9868.047303010793,62121.572143260215,2179.3882077143103,8339.27382477963,8542.738659412886
M2,2025-12-01,52508.869708676095,28210.427569287436,80719.29727796355,7125.646137221049,8542.738659412886,8306.876042115631
M2,2025-12-02,53050.7444373766,35553.53176379483,88604.27620117144,8441.130706651416,8306.876042115631,8332.679762963384
M2,2025-12-03,58763.600417708934,7372.628691121177,66136.2291088301,1853.3917223864964,8332.679762963384,9381.36794967449
M2,2025-12-04,57702.96417078897,10384.094467906589,68087.05863869555,2710.6192544833093,9381.36794967449,8999.547764806506
M2,2025-12-05,24571.070468890433,2497.65038000509,27068.720848895522,829.5786002340092,8999.547764806506,9254.460186063512
M2,2025-12-06,24083.67712646969,6304.866161496389,30388.543287966077,1607.1768729224234,9254.460186063512,8694.070171122674
M2,2025-12-07,59610.53983800349,3184.441506027899,62794.98134403138,793.2400021040012,8694.070171122674,9173.919662938328
